,value,total_points
2133,46,0
2134,46,0
2135,46,0
2136,46,1
2137,46,1
2138,46,2
2139,46,1
2140,46,3
2141,46,3
2142,46,2
2143,46,9
2144,46,1
2145,46,0
2146,46,0
2147,46,2
2148,46,2
2149,46,3
2150,46,0
2151,46,0
2152,45,3
2153,45,1
2154,70,11
2155,70,2
2156,71,2
2157,71,8
2158,71,2
2159,71,15
2160,72,1
2161,71,1
2162,71,3
2163,71,2
2164,71,12
2165,72,0
2166,71,0
2167,70,1
2168,70,7
2169,71,19
2170,73,3
2171,74,9
2172,75,6
2173,76,1
2174,77,2
2175,77,2
2176,75,2
2177,74,2
2178,71,3
2179,71,2
2180,71,2
2181,70,1
2182,70,2
2183,69,0
2184,69,0
2185,68,0
2186,68,0
2187,68,0
2188,67,3
2189,67,1
2190,67,3
2191,67,9
2192,65,2
2193,65,2
2194,64,1
2195,63,1
2196,63,0
2197,62,1
2198,61,1
2199,61,0
2200,61,0
2201,61,0
2202,61,0
2203,61,1
2204,61,1
2205,61,1
2206,61,1
2207,61,2
2208,61,1
2209,61,0
2210,61,7
2211,61,1
2212,61,2
2213,61,4
2214,61,7
2215,61,1
2216,61,5
2217,61,1
2218,61,1
2219,61,1
2220,61,2
2221,61,2
2222,61,1
2223,61,1
2224,61,1
2225,61,1
2226,61,1
2227,61,3
2228,61,0
2229,61,0
2230,45,1
2231,45,0
2232,44,0
2233,44,1
2234,44,2
2235,44,2
2236,44,1
2237,44,1
2238,44,3
2239,43,0
2240,43,6
2241,43,2
2242,43,2
2243,43,3
2244,43,2
2245,43,2
2246,43,10
2247,44,1
2248,44,2
2249,44,3
2250,44,3
2251,44,2
2252,44,2
2253,44,1
2254,44,3
2255,44,2
2256,44,1
2257,44,5
2258,44,3
2259,44,7
2260,44,0
2261,44,2
2262,44,1
2263,44,11
2264,44,1
2265,44,2
2266,43,1
2267,43,0
2268,40,0
2269,40,0
2270,40,0
2271,40,0
2272,40,0
2273,40,0
2274,40,0
2275,40,0
2276,40,0
2277,40,0
2278,40,0
2279,40,0
2280,40,0
2281,40,0
2282,40,0
2283,40,0
2284,40,0
2285,40,0
2286,40,0
2287,40,0
2288,40,0
2289,40,0
2290,40,0
2291,40,0
2292,40,0
2293,40,0
2294,40,0
2295,40,0
2296,40,0
2297,50,2
2298,50,11
2299,51,2
2300,51,0
2301,51,3
2302,50,2
2303,50,2
2304,50,2
2305,49,3
2306,49,1
2307,48,2
2308,48,2
2309,48,2
2310,48,3
2311,48,1
2312,48,8
2313,48,2
2314,48,2
2315,48,2
2316,48,2
2317,48,3
2318,48,1
2319,48,3
2320,48,3
2321,48,2
2322,48,2
2323,48,2
2324,48,1
2325,48,1
2326,48,0
2327,48,0
2328,48,1
2329,48,0
2330,48,3
2331,48,2
2332,48,8
2333,48,5
2334,48,12
2335,45,0
2336,45,0
2337,45,0
2338,45,2
2339,45,2
2340,45,2
2341,45,0
2342,45,0
2343,45,0
2344,44,0
2345,44,0
2346,44,0
2347,44,0
2348,43,4
2349,43,1
2350,43,1
2351,43,0
2352,43,0
2353,43,0
2354,43,0
2355,43,0
2356,43,0
2357,43,0
2358,43,0
2359,43,0
2360,43,0
2361,43,0
2362,42,0
2363,42,0
2364,42,0
2365,42,0
2366,42,0
2367,42,0
2368,42,0
2369,42,0
2370,42,0
2371,42,0
2372,42,0
2373,55,2
2374,55,1
2375,55,9
2376,55,2
2377,55,8
2378,55,0
2379,55,0
2380,54,0
2381,54,0
2382,54,0
2383,54,1
2384,54,1
2385,54,3
2386,54,6
2387,53,0
2388,53,1
2389,53,2
2390,53,2
2391,52,1
2392,52,0
2393,52,1
2394,52,2
2395,52,15
2396,52,0
2397,52,0
2398,52,1
2399,52,1
2400,52,1
2401,52,1
2402,52,0
2403,52,0
2404,52,0
2405,52,0
2406,52,0
2407,52,0
2408,52,0
2409,51,0
2410,51,0
2411,45,0
2412,45,0
2413,45,0
2414,45,0
2415,45,0
2416,45,0
2417,45,0
2418,45,0
2419,45,0
2420,45,0
2421,45,0
2422,45,0
2423,45,0
2424,45,0
2425,45,0
2426,45,0
2427,45,0
2428,45,0
2429,45,0
2430,45,0
2431,45,1
2432,45,0
2433,45,0
2434,45,1
2435,45,0
2436,45,6
2437,45,1
2438,45,0
2439,45,0
2440,44,0
2441,44,0
2442,44,2
2443,44,1
2444,44,1
2445,44,2
2446,44,1
2447,44,2
2448,44,0
2449,44,0
2450,44,0
2451,44,0
2452,44,0
2453,44,0
2454,44,0
2455,44,0
2456,44,0
2457,44,0
2458,44,0
2459,44,0
2460,44,0
2461,44,0
2462,44,0
2463,44,0
2464,44,0
2465,44,0
2466,44,0
2467,44,0
2468,44,0
2469,44,0
2470,75,7
2471,75,3
2472,75,9
2473,76,9
2474,77,2
2475,77,3
2476,76,3
2477,76,2
2478,74,0
2479,73,0
2480,72,0
2481,71,0
2482,71,0
2483,71,0
2484,70,0
2485,70,0
2486,70,0
2487,70,0
2488,70,0
2489,70,0
2490,70,0
2491,70,0
2492,70,0
2493,70,0
2494,70,0
2495,70,0
2496,70,0
2497,70,0
2498,70,0
2499,70,0
2500,70,0
2501,70,0
2502,70,0
2503,70,0
2504,70,0
2505,70,0
2506,70,0
2507,70,0
2508,55,0
2509,55,1
2510,54,0
2511,54,0
2512,54,0
2513,54,0
2514,54,0
2515,54,0
2516,54,0
2517,54,0
2518,54,0
2519,54,0
2520,54,0
2521,54,0
2522,54,0
2523,54,0
2524,54,0
2525,54,0
2526,54,0
2527,54,0
2528,54,0
2529,54,0
2530,54,0
2531,54,0
2532,54,0
2533,54,0
2534,54,0
2535,54,0
2536,54,0
2537,54,0
2538,54,0
2539,54,0
2540,54,0
2541,54,0
2542,54,0
2543,54,0
2544,54,0
2545,54,0
2546,45,0
2547,45,0
2548,44,0
2549,44,2
2550,44,0
2551,44,0
2552,44,0
2553,44,0
2554,44,1
2555,44,0
2556,44,2
2557,44,0
2558,44,1
2559,44,2
2560,44,0
2561,44,1
2562,44,1
2563,44,0
2564,44,1
2565,44,1
2566,44,0
2567,44,0
2568,44,0
2569,44,2
2570,44,3
2571,44,2
2572,44,1
2573,44,1
2574,44,1
2575,44,7
2576,44,1
2577,44,0
2578,44,5
2579,44,2
2580,44,5
2581,44,3
2582,44,1
2583,44,1
2584,45,0
2585,45,0
2586,45,0
2587,45,0
2588,45,0
2589,45,7
2590,45,-1
2591,45,1
2592,45,0
2593,45,0
2594,45,0
2595,45,6
2596,45,1
2597,45,1
2598,45,0
2599,45,1
2600,45,11
2601,45,0
2602,45,1
2603,45,8
2604,45,1
2605,45,15
2606,45,1
2607,46,1
2608,46,8
2609,46,-1
2610,46,5
2611,46,1
2612,46,2
2613,46,2
2614,46,6
2615,46,2
2616,46,7
2617,46,6
2618,46,2
2619,55,2
2620,55,2
2621,55,8
2622,55,1
2623,55,3
2624,55,1
2625,55,2
2626,55,2
2627,55,2
2628,54,3
2629,54,2
2630,54,2
2631,54,6
2632,54,-1
2633,54,0
2634,54,0
2635,53,0
2636,53,3
2637,53,2
2638,53,-2
2639,53,0
2640,53,0
2641,53,1
2642,53,2
2643,53,3
2644,53,3
2645,53,3
2646,53,2
2647,53,1
2648,53,2
2649,53,0
2650,53,3
2651,53,3
2652,53,2
2653,53,3
2654,53,2
2655,53,2
2656,53,8
2657,45,1
2658,45,0
2659,45,0
2660,45,0
2661,45,2
2662,45,2
2663,45,2
2664,45,1
2665,45,0
2666,45,0
2667,45,0
2668,45,0
2669,45,0
2670,45,0
2671,45,0
2672,45,0
2673,45,0
2674,45,0
2675,44,0
2676,44,0
2677,44,0
2678,44,0
2679,44,0
2680,44,0
2681,44,0
2682,44,0
2683,44,0
2684,44,0
2685,44,0
2686,44,0
2687,44,0
2688,44,0
2689,44,0
2690,44,0
2691,44,0
2692,45,2
2693,45,7
2694,45,2
2695,45,2
2696,45,0
2697,45,0
2698,45,0
2699,45,0
2700,45,0
2701,44,0
2702,44,0
2703,44,0
2704,43,1
2705,43,2
2706,43,1
2707,43,1
2708,43,2
2709,43,1
2710,43,1
2711,43,0
2712,43,6
2713,43,0
2714,43,6
2715,43,6
2716,43,1
2717,43,2
2718,43,1
2719,44,2
2720,44,0
2721,44,10
2722,44,4
2723,44,1
2724,44,1
2725,44,5
2726,44,6
2727,44,1
2728,44,-1
2729,44,0
2730,95,1
2731,95,0
2732,94,0
2733,94,9
2734,94,10
2735,94,1
2736,94,10
2737,94,3
2738,94,7
2739,94,2
2740,93,2
2741,92,2
2742,92,5
2743,92,5
2744,91,9
2745,91,3
2746,91,3
2747,91,6
2748,91,2
2749,91,1
2750,91,0
2751,90,0
2752,90,0
2753,90,0
2754,90,0
2755,90,0
2756,90,0
2757,90,0
2758,90,0
2759,90,0
2760,90,0
2761,90,0
2762,90,0
2763,90,0
2764,90,0
2765,90,0
2766,90,0
2767,90,0
2768,50,1
2769,50,1
2770,50,2
2771,50,2
2772,50,2
2773,49,1
2774,48,1
2775,48,2
2776,48,3
2777,48,2
2778,48,2
2779,48,0
2780,48,0
2781,48,3
2782,48,2
2783,48,2
2784,48,6
2785,48,0
2786,48,0
2787,48,3
2788,48,8
2789,48,2
2790,48,2
2791,48,2
2792,48,1
2793,48,1
2794,48,2
2795,48,1
2796,48,2
2797,48,2
2798,48,2
2799,48,3
2800,48,2
2801,48,2
2802,48,0
2803,45,2
2804,45,1
2805,45,1
2806,45,2
2807,45,2
2808,45,2
2809,45,1
2810,45,3
2811,45,3
2812,45,2
2813,45,2
2814,45,2
2815,45,1
2816,45,0
2817,45,2
2818,45,0
2819,45,1
2820,45,1
2821,45,0
2822,45,1
2823,45,3
2824,45,0
2825,45,2
2826,45,3
2827,45,0
2828,45,2
2829,45,2
2830,45,1
2831,45,0
2832,45,0
2833,45,0
2834,45,1
2835,45,0
2836,45,0
2837,45,0
2838,45,1
2839,45,2
2840,45,2
2841,130,9
2842,130,13
2843,131,2
2844,130,0
2845,130,0
2846,130,13
2847,130,2
2848,131,-1
2849,131,1
2850,130,16
2851,131,6
2852,132,2
2853,131,12
2854,131,-1
2855,129,0
2856,129,0
2857,128,0
2858,128,0
2859,128,2
2860,128,7
2861,128,2
2862,128,2
2863,128,1
2864,128,1
2865,127,5
2866,128,7
2867,128,2
2868,127,6
2869,127,7
2870,127,8
2871,128,9
2872,128,6
2873,128,2
2874,128,12
2875,128,0
2876,127,0
2877,127,6
2878,127,16
2879,60,1
2880,60,2
2881,60,1
2882,60,2
2883,59,6
2884,59,1
2885,59,-1
2886,59,0
2887,59,1
2888,58,5
2889,58,2
2890,58,2
2891,58,2
2892,58,1
2893,58,11
2894,58,6
2895,58,2
2896,58,6
2897,58,2
2898,58,1
2899,58,0
2900,58,1
2901,58,6
2902,58,2
2903,58,6
2904,58,9
2905,58,6
2906,58,0
2907,58,0
2908,58,0
2909,58,2
2910,58,0
2911,58,7
2912,58,1
2913,58,0
2914,58,0
2915,58,2
2916,58,0
2917,80,5
2918,80,4
2919,81,15
2920,82,1
2921,83,13
2922,85,6
2923,86,1
2924,85,2
2925,85,2
2926,84,3
2927,83,0
2928,80,2
2929,79,1
2930,78,0
2931,77,1
2932,77,6
2933,77,9
2934,76,9
2935,76,2
2936,77,5
2937,77,2
2938,77,5
2939,77,8
2940,77,4
2941,78,10
2942,79,6
2943,79,0
2944,78,2
2945,77,1
2946,77,1
2947,76,9
2948,76,1
2949,75,3
2950,75,0
2951,75,8
2952,75,2
2953,75,0
2954,75,0
2955,65,9
2956,66,10
2957,68,2
2958,69,2
2959,69,2
2960,67,1
2961,66,1
2962,65,2
2963,64,2
2964,64,5
2965,63,2
2966,63,2
2967,62,12
2968,63,2
2969,63,0
2970,63,2
2971,62,12
2972,64,1
2973,64,5
2974,64,2
2975,64,2
2976,64,2
2977,64,7
2978,63,2
2979,63,2
2980,63,1
2981,62,0
2982,62,2
2983,61,1
2984,61,6
2985,61,1
2986,62,8
2987,63,2
2988,63,2
2989,62,11
2990,62,2
2991,61,2
2992,61,1
2993,40,0
2994,40,0
2995,40,0
2996,40,0
2997,40,0
2998,40,0
2999,40,0
3000,40,0
3001,40,0
3002,40,0
3003,40,0
3004,40,0
3005,40,0
3006,40,0
3007,40,0
3008,40,0
3009,40,0
3010,40,0
3011,40,0
3012,40,0
3013,40,0
3014,40,0
3015,40,0
3016,40,0
3017,40,0
3018,40,0
3019,40,0
3020,40,0
3021,40,0
3022,40,0
3023,40,0
3024,40,0
3025,40,0
3026,40,0
3027,40,0
3028,40,0
3029,55,2
3030,55,3
3031,55,1
3032,54,3
3033,54,1
3034,53,3
3035,53,2
3036,52,2
3037,52,1
3038,51,1
3039,51,1
3040,51,0
3041,50,1
3042,50,1
3043,50,0
3044,50,0
3045,50,1
3046,49,1
3047,49,0
3048,49,0
3049,49,0
3050,49,1
3051,49,1
3052,49,1
3053,49,2
3054,49,0
3055,49,0
3056,49,0
3057,49,1
3058,49,0
3059,49,2
3060,49,1
3061,49,0
3062,49,0
3063,49,0
3064,49,1
3065,49,1
3066,49,1
3067,50,1
3068,50,1
3069,50,2
3070,49,2
3071,49,2
3072,48,11
3073,48,8
3074,48,16
3075,50,2
3076,51,10
3077,53,1
3078,54,1
3079,53,0
3080,53,1
3081,53,5
3082,52,2
3083,52,7
3084,52,1
3085,52,2
3086,53,3
3087,53,2
3088,53,1
3089,52,2
3090,52,2
3091,51,9
3092,51,2
3093,51,3
3094,51,3
3095,52,1
3096,51,2
3097,51,2
3098,51,1
3099,50,0
3100,49,2
3101,49,3
3102,49,2
3103,49,1
3104,49,2
3105,55,2
3106,55,2
3107,55,6
3108,55,0
3109,55,0
3110,54,0
3111,54,0
3112,54,0
3113,54,0
3114,54,0
3115,53,1
3116,53,0
3117,53,0
3118,53,0
3119,53,0
3120,53,0
3121,53,0
3122,52,0
3123,52,0
3124,52,0
3125,52,0
3126,52,0
3127,52,0
3128,52,0
3129,52,0
3130,52,0
3131,52,0
3132,52,0
3133,52,0
3134,52,0
3135,52,0
3136,52,0
3137,52,1
3138,52,0
3139,52,1
3140,52,0
3141,52,7
3142,52,1
3143,40,0
3144,45,0
3145,45,0
3146,45,0
3147,45,0
3148,45,0
3149,45,0
3150,45,0
3151,45,0
3152,45,0
3153,45,0
3154,45,0
3155,45,0
3156,45,0
3157,45,0
3158,45,0
3159,45,0
3160,45,0
3161,45,0
3162,45,0
3163,45,0
3164,45,0
3165,45,0
3166,45,0
3167,45,0
3168,45,0
3169,45,0
3170,45,0
3171,45,0
3172,45,0
3173,45,0
3174,45,0
3175,45,0
3176,45,0
3177,45,0
3178,45,0
3179,45,0
3180,45,0
3181,45,0
3182,45,0
3183,45,0
3184,45,1
3185,45,1
3186,45,0
3187,45,0
3188,45,0
3189,44,0
3190,44,0
3191,44,0
3192,44,1
3193,44,0
3194,44,0
3195,44,0
3196,43,0
3197,43,0
3198,43,0
3199,43,1
3200,43,0
3201,43,6
3202,43,8
3203,43,6
3204,44,2
3205,44,0
3206,44,3
3207,44,3
3208,44,2
3209,44,3
3210,44,6
3211,44,1
3212,44,1
3213,44,7
3214,44,2
3215,44,1
3216,44,2
3217,44,2
3218,44,3
3219,44,1
3220,55,0
3221,55,0
3222,54,0
3223,54,0
3224,54,0
3225,54,0
3226,54,0
3227,54,0
3228,54,0
3229,54,0
3230,54,0
3231,54,0
3232,54,0
3233,54,0
3234,54,0
3235,54,0
3236,54,0
3237,54,1
3238,54,2
3239,54,1
3240,54,1
3241,54,1
3242,54,2
3243,54,2
3244,54,1
3245,54,1
3246,54,1
3247,54,1
3248,54,0
3249,54,0
3250,54,1
3251,54,0
3252,54,0
3253,54,0
3254,54,0
3255,54,0
3256,54,0
3257,54,0
3258,50,2
3259,50,6
3260,50,1
3261,50,2
3262,50,1
3263,50,1
3264,50,2
3265,50,2
3266,50,1
3267,50,0
3268,49,0
3269,49,0
3270,49,0
3271,48,7
3272,48,1
3273,48,3
3274,48,1
3275,48,1
3276,48,0
3277,48,1
3278,48,1
3279,48,2
3280,48,10
3281,48,-1
3282,48,1
3283,48,0
3284,48,0
3285,48,1
3286,48,1
3287,48,0
3288,48,1
3289,48,0
3290,48,1
3291,48,1
3292,48,1
3293,48,-1
3294,48,1
3295,48,0
3296,70,5
3297,70,1
3298,69,1
3299,69,6
3300,69,6
3301,70,2
3302,70,9
3303,71,2
3304,71,2
3305,72,2
3306,71,2
3307,70,5
3308,70,2
3309,69,4
3310,69,2
3311,68,1
3312,68,2
3313,68,8
3314,68,2
3315,67,2
3316,67,1
3317,67,9
3318,66,9
3319,66,7
3320,67,2
3321,68,9
3322,68,5
3323,68,0
3324,69,0
3325,69,11
3326,69,1
3327,69,2
3328,68,2
3329,67,2
3330,67,1
3331,67,2
3332,67,0
3333,66,1
3334,90,4
3335,90,6
3336,90,1
3337,90,1
3338,89,0
3339,88,1
3340,87,0
3341,87,0
3342,86,1
3343,86,1
3344,86,1
3345,86,0
3346,85,0
3347,85,1
3348,85,0
3349,85,0
3350,85,1
3351,85,1
3352,85,0
3353,85,1
3354,85,1
3355,85,1
3356,85,1
3357,85,0
3358,85,1
3359,85,0
3360,85,0
3361,85,0
3362,85,1
3363,85,0
3364,85,0
3365,85,0
3366,85,0
3367,85,0
3368,84,0
3369,84,5
3370,84,6
3371,84,12
3372,50,0
3373,50,1
3374,50,1
3375,50,0
3376,49,9
3377,49,0
3378,49,2
3379,49,7
3380,49,2
3381,49,7
3382,50,0
3383,50,6
3384,50,5
3385,51,0
3386,51,0
3387,51,6
3388,50,5
3389,50,2
3390,50,8
3391,50,4
3392,50,1
3393,51,1
3394,51,2
3395,50,0
3396,49,0
3397,49,0
3398,48,0
3399,48,0
3400,48,0
3401,48,2
3402,48,1
3403,48,2
3404,48,7
3405,48,1
3406,48,6
3407,48,6
3408,48,6
3409,49,6
3410,55,1
3411,55,0
3412,54,1
3413,54,1
3414,53,0
3415,53,0
3416,52,0
3417,52,0
3418,52,0
3419,51,0
3420,51,0
3421,51,0
3422,51,0
3423,51,0
3424,51,0
3425,51,0
3426,51,0
3427,51,0
3428,51,0
3429,51,0
3430,51,0
3431,51,0
3432,51,0
3433,51,0
3434,51,0
3435,51,0
3436,51,0
3437,51,0
3438,51,0
3439,51,0
3440,51,0
3441,51,0
3442,51,0
3443,51,0
3444,51,1
3445,51,0
3446,51,1
3447,51,1
3448,65,2
3449,65,1
3450,65,1
3451,64,1
3452,64,10
3453,64,2
3454,64,5
3455,64,3
3456,64,1
3457,64,7
3458,64,2
3459,64,3
3460,64,9
3461,64,4
3462,65,2
3463,65,3
3464,65,3
3465,65,2
3466,64,3
3467,64,0
3468,63,2
3469,63,2
3470,63,1
3471,63,2
3472,63,2
3473,63,0
3474,63,0
3475,63,0
3476,63,0
3477,62,0
3478,62,0
3479,62,0
3480,62,0
3481,62,0
3482,62,0
3483,62,0
3484,62,0
3485,62,0
3486,45,2
3487,45,0
3488,45,1
3489,45,0
3490,45,0
3491,44,2
3492,44,2
3493,44,8
3494,44,6
3495,44,1
3496,45,2
3497,45,2
3498,45,6
3499,45,6
3500,45,1
3501,45,6
3502,45,0
3503,45,3
3504,45,0
3505,45,7
3506,45,2
3507,45,4
3508,46,4
3509,46,2
3510,46,8
3511,46,0
3512,46,6
3513,46,8
3514,47,0
3515,47,1
3516,47,2
3517,47,1
3518,47,2
3519,47,1
3520,47,0
3521,47,1
3522,46,0
3523,46,6
3524,65,2
3525,65,3
3526,65,1
3527,65,2
3528,65,1
3529,64,1
3530,64,2
3531,63,2
3532,63,3
3533,63,2
3534,62,1
3535,62,0
3536,62,2
3537,62,2
3538,62,2
3539,62,6
3540,62,10
3541,62,2
3542,62,1
3543,62,0
3544,62,2
3545,62,1
3546,62,2
3547,62,9
3548,62,1
3549,62,2
3550,62,2
3551,62,0
3552,62,0
3553,62,0
3554,62,2
3555,62,2
3556,62,0
3557,62,0
3558,62,1
3559,62,2
3560,62,0
3561,62,0
3562,45,0
3563,45,0
3564,45,0
3565,44,0
3566,44,0
3567,44,0
3568,44,0
3569,43,0
3570,43,0
3571,43,0
3572,43,0
3573,43,0
3574,43,0
3575,43,0
3576,43,0
3577,43,0
3578,43,0
3579,43,0
3580,43,0
3581,43,0
3582,43,0
3583,43,0
3584,43,0
3585,43,1
3586,43,2
3587,43,1
3588,43,2
3589,43,2
3590,43,2
3591,43,1
3592,43,0
3593,43,2
3594,43,1
3595,43,0
3596,43,0
3597,43,1
3598,43,1
3599,43,1
3600,55,0
3601,55,0
3602,54,0
3603,54,0
3604,54,0
3605,54,1
3606,53,0
3607,53,0
3608,52,0
3609,52,0
3610,52,0
3611,52,0
3612,52,0
3613,51,0
3614,51,0
3615,51,0
3616,51,0
3617,51,0
3618,51,0
3619,51,0
3620,51,0
3621,51,0
3622,51,0
3623,51,0
3624,51,0
3625,51,0
3626,51,0
3627,51,0
3628,51,0
3629,51,0
3630,51,0
3631,51,0
3632,51,0
3633,51,0
3634,51,0
3635,51,0
3636,51,2
3637,51,0
3638,50,0
3639,50,0
3640,49,0
3641,49,0
3642,48,0
3643,48,0
3644,48,0
3645,48,0
3646,48,0
3647,48,0
3648,48,0
3649,48,0
3650,48,0
3651,48,1
3652,48,0
3653,48,2
3654,48,0
3655,48,1
3656,48,1
3657,48,1
3658,48,0
3659,48,0
3660,48,0
3661,48,0
3662,48,0
3663,48,0
3664,48,0
3665,48,0
3666,48,0
3667,48,0
3668,48,0
3669,48,0
3670,48,0
3671,48,0
3672,48,0
3673,48,0
3674,48,0
3675,48,0
3676,45,0
3677,45,0
3678,45,0
3679,44,0
3680,44,0
3681,44,0
3682,44,0
3683,44,0
3684,44,0
3685,44,0
3686,44,0
3687,44,0
3688,44,0
3689,44,0
3690,44,0
3691,44,0
3692,44,0
3693,44,0
3694,44,0
3695,44,0
3696,44,0
3697,44,0
3698,44,0
3699,44,0
3700,44,0
3701,44,0
3702,44,0
3703,44,0
3704,44,0
3705,44,0
3706,44,0
3707,44,0
3708,44,0
3709,44,0
3710,44,0
3711,44,0
3712,44,0
3713,44,0
3714,45,0
3715,45,0
3716,45,2
3717,44,3
3718,44,3
3719,44,1
3720,44,2
3721,44,3
3722,44,1
3723,44,2
3724,44,2
3725,44,0
3726,44,0
3727,44,0
3728,44,0
3729,44,0
3730,43,0
3731,43,0
3732,43,0
3733,43,0
3734,43,0
3735,43,0
3736,42,0
3737,42,0
3738,42,0
3739,42,0
3740,42,0
3741,42,0
3742,42,0
3743,42,0
3744,42,0
3745,42,0
3746,42,0
3747,42,0
3748,42,0
3749,42,0
3750,42,0
3751,42,0
3752,45,2
3753,45,2
3754,45,0
3755,45,1
3756,45,4
3757,45,0
3758,45,2
3759,45,4
3760,44,6
3761,44,7
3762,44,7
3763,45,0
3764,45,0
3765,45,0
3766,44,0
3767,44,0
3768,44,1
3769,44,1
3770,44,1
3771,44,1
3772,44,6
3773,44,1
3774,44,0
3775,44,0
3776,44,0
3777,43,0
3778,43,0
3779,43,0
3780,43,0
3781,43,0
3782,43,0
3783,42,1
3784,42,-1
3785,42,6
3786,42,4
3787,42,1
3788,42,1
3789,42,1
3790,50,0
3791,50,0
3792,49,1
3793,49,1
3794,49,0
3795,48,1
3796,48,1
3797,48,0
3798,48,0
3799,48,2
3800,48,0
3801,47,1
3802,47,3
3803,47,0
3804,47,1
3805,47,1
3806,47,1
3807,47,1
3808,47,0
3809,47,0
3810,47,0
3811,47,0
3812,47,0
3813,47,1
3814,47,0
3815,47,0
3816,47,0
3817,47,1
3818,47,0
3819,47,0
3820,47,1
3821,47,0
3822,47,0
3823,47,0
3824,47,0
3825,47,0
3826,47,1
3827,47,0
3828,50,1
3829,50,1
3830,50,2
3831,50,7
3832,50,0
3833,49,8
3834,49,1
3835,49,9
3836,49,8
3837,49,1
3838,49,1
3839,49,8
3840,50,0
3841,50,7
3842,51,1
3843,51,7
3844,51,1
3845,51,-1
3846,51,7
3847,51,0
3848,51,1
3849,50,0
3850,50,1
3851,49,-1
3852,49,1
3853,48,3
3854,48,2
3855,48,0
3856,48,7
3857,48,9
3858,48,2
3859,48,1
3860,48,0
3861,48,6
3862,48,6
3863,48,1
3864,48,2
3865,48,2
3866,40,0
3867,40,1
3868,40,0
3869,40,0
3870,40,0
3871,39,0
3872,39,0
3873,39,0
3874,39,0
3875,39,0
3876,39,0
3877,39,0
3878,39,0
3879,39,0
3880,39,0
3881,39,0
3882,45,0
3883,45,5
3884,45,2
3885,45,0
3886,45,0
3887,45,0
3888,44,0
3889,43,0
3890,43,0
3891,42,0
3892,42,0
3893,42,0
3894,41,0
3895,41,0
3896,41,0
3897,41,0
3898,41,0
3899,41,0
3900,40,0
3901,40,0
3902,40,0
3903,40,0
3904,40,0
3905,40,0
3906,40,0
3907,40,0
3908,40,0
3909,40,0
3910,40,0
3911,40,0
3912,40,2
3913,40,0
3914,40,0
3915,40,8
3916,40,7
3917,40,1
3918,40,6
3919,41,1
3920,45,5
3921,45,1
3922,45,0
3923,45,0
3924,45,2
3925,45,0
3926,44,0
3927,44,1
3928,44,0
3929,44,0
3930,43,0
3931,43,2
3932,43,0
3933,43,0
3934,43,0
3935,43,0
3936,43,0
3937,42,0
3938,42,0
3939,42,2
3940,42,0
3941,42,1
3942,42,1
3943,42,1
3944,42,10
3945,42,1
3946,42,1
3947,42,1
3948,42,1
3949,42,6
3950,42,1
3951,42,1
3952,42,2
3953,42,6
3954,42,1
3955,42,9
3956,42,6
3957,42,1
3958,50,3
3959,50,2
3960,50,6
3961,50,6
3962,50,-1
3963,50,2
3964,50,2
3965,50,17
3966,51,1
3967,51,0
3968,51,1
3969,51,2
3970,51,4
3971,51,2
3972,51,2
3973,50,2
3974,50,6
3975,49,0
3976,49,0
3977,48,0
3978,48,0
3979,48,0
3980,48,0
3981,48,0
3982,48,0
3983,48,0
3984,47,0
3985,47,0
3986,47,0
3987,47,0
3988,47,0
3989,47,0
3990,47,0
3991,47,7
3992,47,1
3993,47,3
3994,47,0
3995,47,0
3996,50,0
3997,50,1
3998,49,0
3999,48,1
4000,48,0
4001,47,0
4002,47,0
4003,46,1
4004,46,0
4005,46,5
4006,46,0
4007,46,0
4008,46,0
4009,45,0
4010,45,0
4011,45,0
4012,45,0
4013,45,1
4014,45,0
4015,45,1
4016,44,0
4017,44,0
4018,44,0
4019,44,1
4020,44,0
4021,44,1
4022,44,0
4023,44,0
4024,44,0
4025,44,0
4026,44,0
4027,44,0
4028,44,1
4029,44,1
4030,44,0
4031,44,0
4032,44,0
4033,44,1
4034,45,0
4035,45,0
4036,45,0
4037,45,0
4038,45,0
4039,44,0
4040,44,0
4041,44,0
4042,44,0
4043,44,0
4044,44,0
4045,44,0
4046,44,0
4047,44,0
4048,44,0
4049,44,0
4050,44,0
4051,43,0
4052,43,0
4053,43,0
4054,43,0
4055,43,0
4056,43,0
4057,43,0
4058,43,0
4059,43,0
4060,43,0
4061,43,0
4062,43,0
4063,43,0
4064,43,0
4065,43,0
4066,43,0
4067,43,0
4068,43,0
4069,43,0
4070,43,0
4071,43,0
4072,40,0
4073,40,0
4074,40,0
4075,40,0
4076,40,0
4077,40,0
4078,40,0
4079,40,0
4080,40,0
4081,40,0
4082,40,0
4083,40,0
4084,40,0
4085,40,0
4086,40,0
4087,40,0
4088,40,0
4089,40,0
4090,40,0
4091,40,0
4092,40,0
4093,40,0
4094,40,0
4095,40,0
4096,40,0
4097,40,0
4098,40,0
4099,40,0
4100,40,0
4101,40,0
4102,40,0
4103,40,0
4104,40,0
4105,40,0
4106,40,0
4107,40,0
4108,40,0
4109,40,0
4110,50,0
4111,50,1
4112,49,1
4113,49,1
4114,48,1
4115,48,1
4116,48,1
4117,47,6
4118,47,2
4119,47,1
4120,47,8
4121,47,2
4122,47,1
4123,47,2
4124,47,1
4125,47,1
4126,47,0
4127,47,2
4128,47,1
4129,47,2
